from,to,dep.var.id,wave,sim
5,3,1,2,822
5,6,1,2,822
5,9,1,2,822
6,5,1,2,822
6,8,1,2,822
6,9,1,2,822
7,NA,NA,2,822
8,6,1,2,822
8,9,1,2,822
9,5,1,2,822
9,6,1,2,822
9,8,1,2,822
10,11,1,2,822
11,10,1,2,822
12,2,1,2,822
13,6,1,2,822
2,3,1,1,823
2,5,1,1,823
3,2,1,1,823
4,5,1,1,823
4,8,1,1,823
5,2,1,1,823
5,4,1,1,823
6,13,1,1,823
7,10,1,1,823
8,NA,NA,1,823
9,NA,NA,1,823
10,7,1,1,823
10,8,1,1,823
11,10,1,1,823
13,6,1,1,823
16,9,1,1,823
4,12,1,2,823
5,NA,NA,2,823
6,8,1,2,823
6,9,1,2,823
8,6,1,2,823
9,5,1,2,823
9,8,1,2,823
10,11,1,2,823
10,14,1,2,823
11,10,1,2,823
12,4,1,2,823
12,13,1,2,823
13,12,1,2,823
14,10,1,2,823
2,12,1,1,824
3,9,1,1,824
4,9,1,1,824
5,NA,NA,1,824
6,NA,NA,1,824
7,10,1,1,824
8,10,1,1,824
9,3,1,1,824
10,7,1,1,824
10,8,1,1,824
10,11,1,1,824
11,7,1,1,824
11,10,1,1,824
12,2,1,1,824
12,6,1,1,824
12,13,1,1,824
13,12,1,1,824
14,15,1,1,824
15,NA,NA,1,824
16,5,1,1,824
1,NA,NA,2,824
3,NA,NA,2,824
5,3,1,2,824
5,6,1,2,824
5,9,1,2,824
6,5,1,2,824
6,13,1,2,824
8,9,1,2,824
9,5,1,2,824
10,11,1,2,824
10,14,1,2,824
11,10,1,2,824
12,NA,NA,2,824
13,6,1,2,824
13,12,1,2,824
14,10,1,2,824
15,1,1,2,824
16,9,1,2,824
1,13,1,1,825
2,3,1,1,825
2,13,1,1,825
3,2,1,1,825
3,13,1,1,825
4,5,1,1,825
5,4,1,1,825
6,12,1,1,825
7,11,1,1,825
7,15,1,1,825
8,9,1,1,825
9,8,1,1,825
10,14,1,1,825
11,7,1,1,825
12,3,1,1,825
12,6,1,1,825
13,1,1,1,825
13,12,1,1,825
14,10,1,1,825
15,NA,NA,1,825
2,12,1,2,825
4,13,1,2,825
5,9,1,2,825
5,16,1,2,825
6,8,1,2,825
6,9,1,2,825
6,13,1,2,825
7,NA,NA,2,825
8,6,1,2,825
8,9,1,2,825
9,5,1,2,825
9,6,1,2,825
9,7,1,2,825
9,8,1,2,825
10,11,1,2,825
10,14,1,2,825
11,10,1,2,825
11,14,1,2,825
12,2,1,2,825
12,13,1,2,825
13,12,1,2,825
14,10,1,2,825
14,11,1,2,825
16,5,1,2,825
16,9,1,2,825
1,2,1,1,826
1,15,1,1,826
2,1,1,1,826
2,3,1,1,826
3,2,1,1,826
3,12,1,1,826
7,10,1,1,826
9,10,1,1,826
10,7,1,1,826
10,11,1,1,826
11,10,1,1,826
12,3,1,1,826
13,10,1,1,826
13,12,1,1,826
15,1,1,1,826
1,9,1,2,826
2,12,1,2,826
4,13,1,2,826
5,6,1,2,826
5,9,1,2,826
6,5,1,2,826
6,8,1,2,826
7,NA,NA,2,826
8,9,1,2,826
9,5,1,2,826
9,8,1,2,826
9,13,1,2,826
10,14,1,2,826
11,13,1,2,826
12,2,1,2,826
12,13,1,2,826
13,12,1,2,826
14,7,1,2,826
14,10,1,2,826
2,3,1,1,827
2,12,1,1,827
3,2,1,1,827
4,13,1,1,827
5,6,1,1,827
6,5,1,1,827
7,10,1,1,827
8,9,1,1,827
8,10,1,1,827
8,16,1,1,827
9,8,1,1,827
10,7,1,1,827
10,8,1,1,827
10,11,1,1,827
10,14,1,1,827
11,14,1,1,827
12,2,1,1,827
12,13,1,1,827
13,4,1,1,827
13,12,1,1,827
14,10,1,1,827
14,11,1,1,827
16,NA,NA,1,827
1,6,1,2,827
2,NA,NA,2,827
3,6,1,2,827
3,12,1,2,827
5,9,1,2,827
6,5,1,2,827
6,13,1,2,827
7,6,1,2,827
7,10,1,2,827
8,9,1,2,827
9,5,1,2,827
9,8,1,2,827
10,7,1,2,827
10,11,1,2,827
10,14,1,2,827
11,NA,NA,2,827
12,2,1,2,827
12,3,1,2,827
12,13,1,2,827
13,6,1,2,827
13,12,1,2,827
13,14,1,2,827
14,10,1,2,827
14,13,1,2,827
2,3,1,1,828
3,12,1,1,828
4,5,1,1,828
4,11,1,1,828
5,NA,NA,1,828
7,NA,NA,1,828
8,10,1,1,828
10,NA,NA,1,828
11,4,1,1,828
11,7,1,1,828
11,14,1,1,828
12,3,1,1,828
12,13,1,1,828
12,15,1,1,828
13,NA,NA,1,828
14,11,1,1,828
15,12,1,1,828
16,4,1,1,828
2,7,1,2,828
2,12,1,2,828
2,15,1,2,828
4,5,1,2,828
5,9,1,2,828
6,8,1,2,828
6,13,1,2,828
7,2,1,2,828
8,9,1,2,828
9,5,1,2,828
9,8,1,2,828
9,16,1,2,828
10,14,1,2,828
12,2,1,2,828
13,12,1,2,828
14,NA,NA,2,828
15,NA,NA,2,828
16,9,1,2,828
1,4,1,1,829
2,3,1,1,829
2,11,1,1,829
3,2,1,1,829
4,1,1,1,829
4,5,1,1,829
5,NA,NA,1,829
6,11,1,1,829
7,11,1,1,829
10,7,1,1,829
11,6,1,1,829
11,7,1,1,829
11,14,1,1,829
12,13,1,1,829
13,12,1,1,829
14,11,1,1,829
6,8,1,2,829
6,13,1,2,829
7,14,1,2,829
8,6,1,2,829
8,9,1,2,829
9,8,1,2,829
9,16,1,2,829
10,11,1,2,829
10,14,1,2,829
11,10,1,2,829
12,13,1,2,829
12,15,1,2,829
13,6,1,2,829
14,10,1,2,829
15,NA,NA,2,829
16,9,1,2,829
1,NA,NA,1,830
2,3,1,1,830
2,13,1,1,830
3,2,1,1,830
5,10,1,1,830
6,13,1,1,830
7,10,1,1,830
7,14,1,1,830
8,14,1,1,830
9,6,1,1,830
10,5,1,1,830
10,7,1,1,830
11,10,1,1,830
11,14,1,1,830
12,1,1,1,830
12,13,1,1,830
12,15,1,1,830
13,2,1,1,830
13,12,1,1,830
14,7,1,1,830
14,8,1,1,830
14,11,1,1,830
15,NA,NA,1,830
3,5,1,2,830
3,15,1,2,830
5,3,1,2,830
5,6,1,2,830
5,9,1,2,830
6,5,1,2,830
8,9,1,2,830
9,5,1,2,830
9,8,1,2,830
10,11,1,2,830
11,10,1,2,830
12,13,1,2,830
13,12,1,2,830
15,NA,NA,2,830
2,5,1,1,831
3,14,1,1,831
3,15,1,1,831
4,5,1,1,831
5,2,1,1,831
5,4,1,1,831
6,7,1,1,831
7,6,1,1,831
7,10,1,1,831
8,NA,NA,1,831
9,NA,NA,1,831
10,7,1,1,831
10,8,1,1,831
10,11,1,1,831
11,10,1,1,831
11,14,1,1,831
14,11,1,1,831
15,9,1,1,831
2,15,1,2,831
3,5,1,2,831
5,9,1,2,831
6,5,1,2,831
8,3,1,2,831
8,9,1,2,831
9,5,1,2,831
9,8,1,2,831
10,11,1,2,831
10,14,1,2,831
11,10,1,2,831
13,NA,NA,2,831
14,6,1,2,831
14,10,1,2,831
15,2,1,2,831
15,13,1,2,831
16,9,1,2,831
2,3,1,1,832
2,13,1,1,832
3,2,1,1,832
4,NA,NA,1,832
5,4,1,1,832
7,8,1,1,832
7,10,1,1,832
8,3,1,1,832
10,7,1,1,832
10,14,1,1,832
11,10,1,1,832
12,15,1,1,832
13,2,1,1,832
14,10,1,1,832
15,NA,NA,1,832
2,12,1,2,832
3,12,1,2,832
4,11,1,2,832
5,6,1,2,832
5,9,1,2,832
6,5,1,2,832
8,NA,NA,2,832
9,5,1,2,832
9,8,1,2,832
10,14,1,2,832
11,10,1,2,832
11,14,1,2,832
12,2,1,2,832
12,3,1,2,832
12,13,1,2,832
13,12,1,2,832
14,10,1,2,832
14,11,1,2,832
16,4,1,2,832
1,16,1,1,833
2,9,1,1,833
3,13,1,1,833
6,8,1,1,833
7,NA,NA,1,833
8,6,1,1,833
8,9,1,1,833
9,NA,NA,1,833
10,7,1,1,833
11,7,1,1,833
12,15,1,1,833
13,NA,NA,1,833
14,7,1,1,833
15,NA,NA,1,833
16,1,1,1,833
3,5,1,2,833
3,10,1,2,833
5,3,1,2,833
6,9,1,2,833
6,15,1,2,833
8,9,1,2,833
9,5,1,2,833
9,6,1,2,833
9,8,1,2,833
10,14,1,2,833
12,13,1,2,833
12,16,1,2,833
13,12,1,2,833
14,10,1,2,833
15,6,1,2,833
16,9,1,2,833
2,12,1,1,834
2,16,1,1,834
3,8,1,1,834
6,NA,NA,1,834
8,NA,NA,1,834
9,6,1,1,834
10,11,1,1,834
11,15,1,1,834
12,2,1,1,834
12,15,1,1,834
15,12,1,1,834
16,2,1,1,834
2,12,1,2,834
3,5,1,2,834
4,7,1,2,834
5,3,1,2,834
5,6,1,2,834
6,5,1,2,834
7,4,1,2,834
7,13,1,2,834
8,9,1,2,834
9,8,1,2,834
10,14,1,2,834
11,10,1,2,834
12,NA,NA,2,834
13,NA,NA,2,834
14,10,1,2,834
15,3,1,2,834
2,3,1,1,835
2,5,1,1,835
3,2,1,1,835
4,5,1,1,835
4,16,1,1,835
5,4,1,1,835
8,NA,NA,1,835
9,8,1,1,835
10,11,1,1,835
10,15,1,1,835
10,16,1,1,835
11,10,1,1,835
11,14,1,1,835
12,13,1,1,835
13,NA,NA,1,835
14,11,1,1,835
15,10,1,1,835
16,4,1,1,835
16,10,1,1,835
1,5,1,2,835
2,11,1,2,835
3,NA,NA,2,835
5,6,1,2,835
6,5,1,2,835
9,5,1,2,835
10,11,1,2,835
11,10,1,2,835
11,14,1,2,835
12,3,1,2,835
12,13,1,2,835
13,12,1,2,835
14,11,1,2,835
2,5,1,1,836
3,8,1,1,836
5,2,1,1,836
7,10,1,1,836
8,10,1,1,836
8,11,1,1,836
9,2,1,1,836
10,7,1,1,836
10,8,1,1,836
11,8,1,1,836
11,14,1,1,836
13,7,1,1,836
14,11,1,1,836
15,13,1,1,836
2,12,1,2,836
5,9,1,2,836
5,13,1,2,836
6,8,1,2,836
6,13,1,2,836
8,6,1,2,836
9,5,1,2,836
10,11,1,2,836
10,14,1,2,836
11,10,1,2,836
12,2,1,2,836
13,NA,NA,2,836
14,10,1,2,836
15,9,1,2,836
16,6,1,2,836
2,13,1,1,837
3,15,1,1,837
6,12,1,1,837
6,15,1,1,837
8,11,1,1,837
9,3,1,1,837
10,11,1,1,837
11,8,1,1,837
11,10,1,1,837
11,14,1,1,837
12,6,1,1,837
12,13,1,1,837
13,2,1,1,837
13,12,1,1,837
14,11,1,1,837
15,3,1,1,837
15,6,1,1,837
2,10,1,2,837
3,NA,NA,2,837
5,3,1,2,837
5,6,1,2,837
5,9,1,2,837
6,5,1,2,837
6,8,1,2,837
8,6,1,2,837
9,5,1,2,837
10,2,1,2,837
10,11,1,2,837
10,14,1,2,837
11,6,1,2,837
11,10,1,2,837
14,10,1,2,837
2,3,1,1,838
2,14,1,1,838
3,2,1,1,838
4,5,1,1,838
5,4,1,1,838
6,3,1,1,838
11,NA,NA,1,838
12,13,1,1,838
12,16,1,1,838
13,12,1,1,838
14,11,1,1,838
16,NA,NA,1,838
3,13,1,2,838
5,9,1,2,838
5,16,1,2,838
6,13,1,2,838
8,9,1,2,838
9,5,1,2,838
9,8,1,2,838
10,5,1,2,838
10,14,1,2,838
12,NA,NA,2,838
13,6,1,2,838
13,12,1,2,838
14,10,1,2,838
16,5,1,2,838
1,14,1,1,839
3,6,1,1,839
4,5,1,1,839
5,4,1,1,839
6,3,1,1,839
6,12,1,1,839
7,8,1,1,839
7,12,1,1,839
8,9,1,1,839
9,NA,NA,1,839
10,11,1,1,839
11,10,1,1,839
11,14,1,1,839
12,6,1,1,839
12,7,1,1,839
13,7,1,1,839
14,1,1,1,839
14,11,1,1,839
16,7,1,1,839
2,12,1,2,839
5,6,1,2,839
5,9,1,2,839
6,5,1,2,839
6,8,1,2,839
6,9,1,2,839
8,NA,NA,2,839
9,5,1,2,839
9,6,1,2,839
9,14,1,2,839
10,11,1,2,839
11,10,1,2,839
12,NA,NA,2,839
14,10,1,2,839
14,11,1,2,839
14,16,1,2,839
15,16,1,2,839
16,15,1,2,839
2,5,1,1,840
2,12,1,1,840
4,NA,NA,1,840
5,2,1,1,840
5,4,1,1,840
6,12,1,1,840
7,11,1,1,840
8,9,1,1,840
8,10,1,1,840
9,8,1,1,840
9,12,1,1,840
10,8,1,1,840
10,11,1,1,840
10,14,1,1,840
11,7,1,1,840
11,14,1,1,840
12,2,1,1,840
12,13,1,1,840
13,12,1,1,840
14,10,1,1,840
5,NA,NA,2,840
6,5,1,2,840
6,8,1,2,840
6,9,1,2,840
7,NA,NA,2,840
8,6,1,2,840
9,8,1,2,840
9,16,1,2,840
10,14,1,2,840
11,7,1,2,840
12,13,1,2,840
13,12,1,2,840
14,NA,NA,2,840
16,NA,NA,2,840
2,12,1,1,841
3,11,1,1,841
3,15,1,1,841
5,15,1,1,841
6,12,1,1,841
7,10,1,1,841
8,9,1,1,841
9,8,1,1,841
9,13,1,1,841
10,7,1,1,841
10,11,1,1,841
10,14,1,1,841
11,3,1,1,841
11,10,1,1,841
12,2,1,1,841
12,6,1,1,841
12,13,1,1,841
13,9,1,1,841
13,12,1,1,841
13,15,1,1,841
14,NA,NA,1,841
15,3,1,1,841
15,5,1,1,841
1,3,1,2,841
2,5,1,2,841
2,12,1,2,841
3,NA,NA,2,841
4,14,1,2,841
5,9,1,2,841
6,8,1,2,841
6,9,1,2,841
6,13,1,2,841
8,6,1,2,841
8,9,1,2,841
8,16,1,2,841
9,5,1,2,841
9,8,1,2,841
10,14,1,2,841
11,10,1,2,841
11,14,1,2,841
12,2,1,2,841
13,12,1,2,841
14,4,1,2,841
14,10,1,2,841
14,11,1,2,841
16,8,1,2,841
2,3,1,1,842
2,13,1,1,842
3,2,1,1,842
4,5,1,1,842
5,4,1,1,842
6,12,1,1,842
7,NA,NA,1,842
10,7,1,1,842
10,11,1,1,842
11,10,1,1,842
11,14,1,1,842
11,15,1,1,842
12,NA,NA,1,842
13,NA,NA,1,842
14,11,1,1,842
15,11,1,1,842
1,5,1,2,842
5,9,1,2,842
5,10,1,2,842
6,13,1,2,842
8,9,1,2,842
9,5,1,2,842
9,6,1,2,842
9,8,1,2,842
10,11,1,2,842
10,14,1,2,842
11,10,1,2,842
11,16,1,2,842
13,6,1,2,842
14,10,1,2,842
14,11,1,2,842
16,9,1,2,842
6,12,1,1,843
8,10,1,1,843
8,11,1,1,843
9,13,1,1,843
9,16,1,1,843
10,8,1,1,843
11,8,1,1,843
11,14,1,1,843
12,6,1,1,843
13,9,1,1,843
14,11,1,1,843
16,14,1,1,843
2,12,1,2,843
3,NA,NA,2,843
4,3,1,2,843
5,9,1,2,843
6,NA,NA,2,843
8,NA,NA,2,843
9,5,1,2,843
9,8,1,2,843
10,11,1,2,843
10,14,1,2,843
11,10,1,2,843
12,2,1,2,843
12,10,1,2,843
12,13,1,2,843
13,4,1,2,843
13,12,1,2,843
14,10,1,2,843
16,6,1,2,843
2,3,1,1,844
2,13,1,1,844
3,2,1,1,844
3,12,1,1,844
4,5,1,1,844
5,4,1,1,844
7,10,1,1,844
8,9,1,1,844
9,8,1,1,844
9,11,1,1,844
10,7,1,1,844
10,14,1,1,844
11,7,1,1,844
12,13,1,1,844
13,2,1,1,844
13,12,1,1,844
14,10,1,1,844
3,5,1,2,844
5,3,1,2,844
5,9,1,2,844
6,3,1,2,844
8,9,1,2,844
8,11,1,2,844
9,5,1,2,844
9,8,1,2,844
10,11,1,2,844
10,14,1,2,844
11,10,1,2,844
11,15,1,2,844
12,13,1,2,844
13,10,1,2,844
13,12,1,2,844
14,5,1,2,844
14,10,1,2,844
15,8,1,2,844
15,11,1,2,844
16,9,1,2,844
1,3,1,1,845
2,5,1,1,845
3,15,1,1,845
4,NA,NA,1,845
5,NA,NA,1,845
6,12,1,1,845
7,10,1,1,845
8,9,1,1,845
9,8,1,1,845
9,11,1,1,845
10,6,1,1,845
10,7,1,1,845
10,11,1,1,845
11,9,1,1,845
11,10,1,1,845
12,4,1,1,845
12,6,1,1,845
15,3,1,1,845
2,12,1,2,845
3,5,1,2,845
5,3,1,2,845
5,9,1,2,845
6,5,1,2,845
6,8,1,2,845
6,9,1,2,845
8,9,1,2,845
9,5,1,2,845
9,6,1,2,845
9,8,1,2,845
9,11,1,2,845
10,11,1,2,845
10,14,1,2,845
11,10,1,2,845
11,14,1,2,845
12,2,1,2,845
12,13,1,2,845
13,12,1,2,845
14,10,1,2,845
14,11,1,2,845
1,15,1,1,846
2,3,1,1,846
3,2,1,1,846
5,3,1,1,846
5,16,1,1,846
6,NA,NA,1,846
7,10,1,1,846
8,11,1,1,846
9,8,1,1,846
10,7,1,1,846
11,8,1,1,846
12,6,1,1,846
15,NA,NA,1,846
16,5,1,1,846
5,9,1,2,846
6,8,1,2,846
6,13,1,2,846
8,9,1,2,846
9,5,1,2,846
9,8,1,2,846
10,11,1,2,846
10,14,1,2,846
11,10,1,2,846
11,14,1,2,846
12,13,1,2,846
13,12,1,2,846
14,10,1,2,846
14,11,1,2,846
2,12,1,1,847
4,7,1,1,847
5,13,1,1,847
6,12,1,1,847
7,4,1,1,847
7,8,1,1,847
8,7,1,1,847
8,9,1,1,847
9,8,1,1,847
12,2,1,1,847
12,6,1,1,847
12,13,1,1,847
13,12,1,1,847
15,2,1,1,847
5,6,1,2,847
5,9,1,2,847
6,5,1,2,847
6,9,1,2,847
8,9,1,2,847
9,5,1,2,847
9,6,1,2,847
9,8,1,2,847
10,11,1,2,847
10,14,1,2,847
11,NA,NA,2,847
12,13,1,2,847
13,NA,NA,2,847
14,NA,NA,2,847
16,9,1,2,847
2,3,1,1,848
3,2,1,1,848
3,15,1,1,848
4,NA,NA,1,848
5,NA,NA,1,848
8,9,1,1,848
9,NA,NA,1,848
13,5,1,1,848
15,3,1,1,848
16,4,1,1,848
2,12,1,2,848
3,5,1,2,848
4,12,1,2,848
5,3,1,2,848
6,8,1,2,848
6,9,1,2,848
8,6,1,2,848
8,9,1,2,848
9,6,1,2,848
9,8,1,2,848
9,16,1,2,848
10,14,1,2,848
11,10,1,2,848
12,2,1,2,848
14,10,1,2,848
15,5,1,2,848
16,9,1,2,848
3,7,1,1,849
3,12,1,1,849
4,14,1,1,849
6,NA,NA,1,849
7,10,1,1,849
7,13,1,1,849
8,11,1,1,849
10,7,1,1,849
11,8,1,1,849
12,3,1,1,849
12,6,1,1,849
13,6,1,1,849
14,4,1,1,849
14,10,1,1,849
14,11,1,1,849
5,6,1,2,849
6,5,1,2,849
6,9,1,2,849
7,NA,NA,2,849
8,9,1,2,849
9,6,1,2,849
9,8,1,2,849
12,13,1,2,849
13,12,1,2,849
15,7,1,2,849
3,6,1,1,850
4,5,1,1,850
4,11,1,1,850
5,4,1,1,850
6,3,1,1,850
6,12,1,1,850
6,13,1,1,850
8,9,1,1,850
9,8,1,1,850
10,11,1,1,850
10,14,1,1,850
11,4,1,1,850
11,10,1,1,850
12,6,1,1,850
13,6,1,1,850
14,10,1,1,850
2,12,1,2,850
3,6,1,2,850
5,9,1,2,850
6,5,1,2,850
6,8,1,2,850
6,9,1,2,850
8,9,1,2,850
9,5,1,2,850
9,8,1,2,850
9,16,1,2,850
10,14,1,2,850
12,NA,NA,2,850
14,10,1,2,850
16,9,1,2,850
2,4,1,1,851
3,2,1,1,851
4,2,1,1,851
5,4,1,1,851
8,9,1,1,851
9,8,1,1,851
10,11,1,1,851
11,10,1,1,851
12,13,1,1,851
13,12,1,1,851
5,9,1,2,851
6,5,1,2,851
6,9,1,2,851
6,13,1,2,851
9,5,1,2,851
9,6,1,2,851
10,11,1,2,851
10,14,1,2,851
11,10,1,2,851
12,13,1,2,851
13,6,1,2,851
13,10,1,2,851
13,12,1,2,851
14,10,1,2,851
1,8,1,1,852
2,3,1,1,852
3,2,1,1,852
3,15,1,1,852
4,5,1,1,852
4,16,1,1,852
5,4,1,1,852
6,12,1,1,852
8,NA,NA,1,852
10,8,1,1,852
11,NA,NA,1,852
12,6,1,1,852
12,13,1,1,852
12,15,1,1,852
13,12,1,1,852
14,11,1,1,852
15,12,1,1,852
16,4,1,1,852
2,12,1,2,852
5,9,1,2,852
6,9,1,2,852
8,9,1,2,852
9,5,1,2,852
9,6,1,2,852
9,8,1,2,852
10,11,1,2,852
11,10,1,2,852
12,2,1,2,852
12,13,1,2,852
13,12,1,2,852
14,10,1,2,852
1,2,1,1,853
2,1,1,1,853
2,3,1,1,853
3,2,1,1,853
4,16,1,1,853
6,13,1,1,853
7,NA,NA,1,853
10,7,1,1,853
11,7,1,1,853
11,14,1,1,853
12,13,1,1,853
12,15,1,1,853
13,6,1,1,853
13,12,1,1,853
14,11,1,1,853
15,NA,NA,1,853
16,3,1,1,853
16,4,1,1,853
1,16,1,2,853
2,12,1,2,853
3,5,1,2,853
4,12,1,2,853
5,3,1,2,853
5,9,1,2,853
6,5,1,2,853
6,8,1,2,853
6,9,1,2,853
6,13,1,2,853
8,6,1,2,853
8,9,1,2,853
9,5,1,2,853
9,6,1,2,853
9,8,1,2,853
10,14,1,2,853
11,2,1,2,853
11,14,1,2,853
12,13,1,2,853
13,6,1,2,853
13,12,1,2,853
14,10,1,2,853
14,11,1,2,853
16,NA,NA,2,853
2,3,1,1,854
2,12,1,1,854
3,2,1,1,854
3,12,1,1,854
4,5,1,1,854
5,4,1,1,854
6,NA,NA,1,854
9,3,1,1,854
10,11,1,1,854
11,NA,NA,1,854
12,2,1,1,854
12,3,1,1,854
12,6,1,1,854
13,12,1,1,854
2,4,1,2,854
2,12,1,2,854
4,13,1,2,854
5,9,1,2,854
5,10,1,2,854
6,8,1,2,854
6,9,1,2,854
6,13,1,2,854
7,13,1,2,854
8,6,1,2,854
8,9,1,2,854
9,8,1,2,854
10,7,1,2,854
10,11,1,2,854
10,14,1,2,854
11,10,1,2,854
12,NA,NA,2,854
13,12,1,2,854
14,10,1,2,854
16,8,1,2,854
3,NA,NA,1,855
4,NA,NA,1,855
6,12,1,1,855
7,3,1,1,855
10,6,1,1,855
11,14,1,1,855
12,4,1,1,855
12,6,1,1,855
14,11,1,1,855
1,NA,NA,2,855
3,8,1,2,855
5,9,1,2,855
6,5,1,2,855
6,8,1,2,855
6,9,1,2,855
6,13,1,2,855
7,16,1,2,855
8,9,1,2,855
9,5,1,2,855
9,6,1,2,855
9,8,1,2,855
10,11,1,2,855
11,10,1,2,855
12,7,1,2,855
12,13,1,2,855
13,12,1,2,855
14,10,1,2,855
15,1,1,2,855
16,7,1,2,855
1,15,1,1,856
6,13,1,1,856
8,9,1,1,856
9,NA,NA,1,856
12,13,1,1,856
13,12,1,1,856
15,NA,NA,1,856
1,14,1,2,856
2,NA,NA,2,856
4,2,1,2,856
5,6,1,2,856
5,9,1,2,856
6,5,1,2,856
6,8,1,2,856
6,9,1,2,856
6,13,1,2,856
8,9,1,2,856
9,5,1,2,856
10,11,1,2,856
11,10,1,2,856
12,NA,NA,2,856
13,12,1,2,856
14,10,1,2,856
14,11,1,2,856
1,15,1,1,857
2,3,1,1,857
2,13,1,1,857
3,2,1,1,857
3,6,1,1,857
4,5,1,1,857
4,15,1,1,857
5,4,1,1,857
6,3,1,1,857
7,11,1,1,857
8,NA,NA,1,857
9,5,1,1,857
9,8,1,1,857
10,5,1,1,857
10,11,1,1,857
11,10,1,1,857
12,13,1,1,857
13,2,1,1,857
13,12,1,1,857
15,1,1,1,857
1,7,1,2,857
2,12,1,2,857
5,6,1,2,857
5,9,1,2,857
6,5,1,2,857
6,8,1,2,857
6,13,1,2,857
7,1,1,2,857
8,9,1,2,857
9,5,1,2,857
9,8,1,2,857
9,16,1,2,857
10,11,1,2,857
10,12,1,2,857
10,14,1,2,857
11,14,1,2,857
12,2,1,2,857
12,10,1,2,857
13,16,1,2,857
14,10,1,2,857
14,11,1,2,857
16,9,1,2,857
2,5,1,1,858
3,NA,NA,1,858
4,12,1,1,858
5,2,1,1,858
5,3,1,1,858
5,4,1,1,858
6,12,1,1,858
10,11,1,1,858
10,14,1,1,858
11,10,1,1,858
12,4,1,1,858
12,6,1,1,858
14,10,1,1,858
3,NA,NA,2,858
4,3,1,2,858
5,9,1,2,858
6,9,1,2,858
6,13,1,2,858
8,9,1,2,858
9,5,1,2,858
9,8,1,2,858
10,12,1,2,858
10,14,1,2,858
11,14,1,2,858
12,13,1,2,858
13,6,1,2,858
13,12,1,2,858
14,10,1,2,858
14,11,1,2,858
15,5,1,2,858
1,5,1,1,859
2,5,1,1,859
4,5,1,1,859
5,1,1,1,859
5,2,1,1,859
5,4,1,1,859
6,12,1,1,859
8,11,1,1,859
10,NA,NA,1,859
11,8,1,1,859
11,10,1,1,859
11,14,1,1,859
12,6,1,1,859
12,13,1,1,859
13,12,1,1,859
14,NA,NA,1,859
3,5,1,2,859
5,3,1,2,859
5,6,1,2,859
5,9,1,2,859
6,5,1,2,859
6,9,1,2,859
6,13,1,2,859
8,9,1,2,859
8,10,1,2,859
9,5,1,2,859
9,8,1,2,859
10,14,1,2,859
11,15,1,2,859
12,13,1,2,859
13,12,1,2,859
14,10,1,2,859
14,11,1,2,859
15,NA,NA,2,859
1,9,1,1,860
4,5,1,1,860
5,4,1,1,860
5,11,1,1,860
6,15,1,1,860
7,10,1,1,860
8,10,1,1,860
9,1,1,1,860
10,7,1,1,860
10,8,1,1,860
10,11,1,1,860
11,5,1,1,860
11,14,1,1,860
12,NA,NA,1,860
13,12,1,1,860
14,11,1,1,860
15,NA,NA,1,860
2,7,1,2,860
3,5,1,2,860
5,3,1,2,860
5,9,1,2,860
6,5,1,2,860
6,8,1,2,860
7,2,1,2,860
8,9,1,2,860
9,5,1,2,860
9,16,1,2,860
10,14,1,2,860
11,13,1,2,860
12,13,1,2,860
13,5,1,2,860
13,12,1,2,860
14,10,1,2,860
16,9,1,2,860
2,5,1,1,861
2,13,1,1,861
2,16,1,1,861
4,NA,NA,1,861
5,2,1,1,861
5,4,1,1,861
5,9,1,1,861
6,7,1,1,861
6,12,1,1,861
7,6,1,1,861
7,10,1,1,861
8,NA,NA,1,861
9,5,1,1,861
9,16,1,1,861
10,7,1,1,861
10,14,1,1,861
12,15,1,1,861
13,2,1,1,861
14,10,1,1,861
15,NA,NA,1,861
16,2,1,1,861
16,8,1,1,861
2,12,1,2,861
2,15,1,2,861
3,NA,NA,2,861
5,3,1,2,861
5,9,1,2,861
6,8,1,2,861
6,13,1,2,861
8,6,1,2,861
8,9,1,2,861
9,8,1,2,861
10,11,1,2,861
10,14,1,2,861
11,10,1,2,861
11,14,1,2,861
12,2,1,2,861
13,NA,NA,2,861
14,11,1,2,861
15,NA,NA,2,861
2,3,1,1,862
2,10,1,1,862
3,2,1,1,862
4,5,1,1,862
5,4,1,1,862
6,12,1,1,862
7,10,1,1,862
10,7,1,1,862
12,6,1,1,862
1,3,1,2,862
2,12,1,2,862
3,5,1,2,862
4,14,1,2,862
5,3,1,2,862
6,5,1,2,862
6,9,1,2,862
6,13,1,2,862
8,9,1,2,862
9,5,1,2,862
9,6,1,2,862
9,8,1,2,862
10,11,1,2,862
10,14,1,2,862
11,NA,NA,2,862
12,13,1,2,862
13,NA,NA,2,862
14,10,1,2,862
2,3,1,1,863
2,12,1,1,863
3,2,1,1,863
3,6,1,1,863
4,NA,NA,1,863
5,4,1,1,863
6,3,1,1,863
6,12,1,1,863
7,10,1,1,863
9,13,1,1,863
10,7,1,1,863
11,6,1,1,863
12,2,1,1,863
12,6,1,1,863
12,13,1,1,863
13,12,1,1,863
15,2,1,1,863
16,9,1,1,863
3,5,1,2,863
3,16,1,2,863
5,8,1,2,863
5,9,1,2,863
8,NA,NA,2,863
9,5,1,2,863
10,14,1,2,863
11,10,1,2,863
12,13,1,2,863
13,12,1,2,863
14,10,1,2,863
